added2,added,yearID,G,W,L,R,AB,H,2B,3B,HR,BB,SO,SB,CS,HBP,SF,RA,ER,ERA,CG,SHO,SV,IPouts,HA,HRA,BBA,SOA,E,DP,FP,Classification
400,400,1.0,0.995744680851064,1.0974414806750137,0.914534567229178,1.1098265895953756,1.0074804016739132,1.0508529024382407,1.152,0.8142610695802186,1.0126582278481011,0.9627568877322084,0.770251256281407,1.2543188279029087,,,,0.9512799339388934,1.0068379227499535,1.0100200400801602,1.0217706821480406,1.3445378151260503,0.8709677419354839,0.9957911704128236,1.0014144271570014,1.5864978902953586,0.7903095558546434,0.903631378318732,0.9526200188264826,1.1031286210892235,1.0047972088966417,Good Team
401,401,1.0,1.002127659574468,0.914534567229178,1.0974414806750137,0.8868703550784476,0.9773303857668432,0.8820071316136079,0.7731891891891892,0.7176538240368028,0.4050632911392405,1.2427532980346403,1.1433165829145728,1.3172971790946864,1.1153284671532846,,,0.9083402146985962,0.9669192385880612,0.9653592900085886,1.1378809869375908,0.6050420168067226,0.4838709677419354,1.0008059460911614,0.9852128069949851,1.0126582278481011,0.8398384925975774,0.903631378318732,0.839661123313461,0.8621089223638471,1.0047972088966417,Bad Team
402,402,1.0,1.0085106382978724,1.2934131736526946,0.6924333151878062,1.2369942196531791,1.0035648151924754,1.073211474830544,0.8562162162162164,1.104082806210466,0.978902953586498,1.1738311047294263,0.831356783919598,1.2123332604417234,1.0978102189781025,,,0.8736581337737407,0.9624838292367398,0.955052963068995,1.0333817126269955,1.6134453781512603,1.6451612903225803,1.0058207217694994,0.9751832326089752,0.6075949367088608,1.121938088829071,1.1556209456296396,0.8020081581424537,1.0753186558516803,1.0047972088966417,Playoff Team
403,403,1.0,0.9829787234042554,0.9667936853565596,1.045182362547632,1.0751445086705202,1.0004323460073254,1.0369751678499148,1.094918918918919,0.7176538240368028,2.092827004219409,1.0166023512519071,0.9165829145728644,0.7609884102339822,,,,1.134599504541701,1.040103492884864,1.0512453478385342,0.9869375907111756,0.9411764705882352,0.6774193548387096,0.9879108086325782,1.0824225279670825,0.8776371308016878,0.9733512786002692,1.0432689092489802,1.2199560715406341,0.7508690614136733,0.9943305713039684,Average Team
404,404,1.0,1.0085106382978724,0.9014697876973324,1.1105062602068592,0.8307184145334434,1.0072846223498413,0.9228693501236788,0.7680000000000001,1.090281771132835,0.6075949367088608,0.8959885129677824,0.9776884422110552,0.7714848020992785,,,,0.8918249380677127,0.9358713731288116,0.9275694245634124,0.9985486211901308,0.6722689075630253,1.064516129032258,1.0065371182949765,0.9813552783849812,0.9113924050632912,0.8441453566621804,0.7832541964823113,0.839661123313461,0.8899188876013905,1.0047972088966417,Bad Team
405,405,1.0,0.9829787234042554,0.8361458900381056,1.1235710397387044,0.9991742361684558,1.001215463303613,1.0323492563204728,0.9340540540540542,1.242093156986774,1.1476793248945147,0.8830656017230547,0.9246231155778896,0.8029739776951674,,,,1.152766308835673,1.2019959342080944,1.2230174634984252,1.1262699564586358,0.6050420168067226,0.5806451612903225,0.9814632399032864,1.0924521023530924,1.3164556962025316,0.9561238223418572,0.8185648364876614,0.9526200188264826,0.8528389339513326,1.0047972088966417,Bad Team
406,406,1.0,1.0148936170212766,0.9275993467610234,1.0713119216113227,0.8637489677952106,0.9986703320906783,0.9567927013395868,0.96,1.0350776308223115,0.5738396624472574,0.911065242753298,1.3877386934673366,1.2228296523070197,1.1036496350364964,,,1.0156895127993393,0.989096285344668,0.9791010592613798,0.9404934687953556,1.0084033613445378,1.064516129032258,1.0101191009223605,1.00990099009901,0.6751054852320675,1.1628532974427994,0.8875810874072093,1.1935989959209288,1.0567786790266511,0.9943305713039684,Bad Team
407,407,1.0,0.9829787234042554,0.8100163309744147,1.1627653783342404,0.9331131296449215,0.9941674076370249,0.9668155096533778,1.0015135135135136,0.8970672800460036,0.8776371308016878,1.083370726016333,1.0645226130653267,0.5930461403892413,,,,1.1511147811725846,1.2086490482350765,1.2333237904380188,1.1262699564586358,0.6050420168067226,0.5806451612903225,0.979314050326856,1.093995113797094,1.2827004219409284,0.8807537012113055,1.0609242292516552,1.0128647631000942,0.8713789107763615,0.9943305713039684,Bad Team
408,408,1.0,1.002127659574468,1.0582471420794777,0.9406641262928688,0.9215524360033029,0.9879024692667248,0.9629605833788428,1.0534054054054056,0.8970672800460036,1.1139240506329111,0.9584492506506326,0.9937688442211056,1.0706319702602232,,,,0.8918249380677127,0.8360746627240805,0.8176352705410821,0.9753265602322206,1.0756302521008403,1.161290322580645,1.0201486522790364,0.9867558184389869,0.8776371308016878,0.9087483176312248,0.8522704474018592,0.8999058675870726,1.0104287369640788,1.0047972088966417,Good Team
409,409,1.0,1.0085106382978724,1.0582471420794777,0.953728905824714,0.94467382328654,1.0000407873591817,0.9598766423592148,0.9132972972972974,1.1178838412880967,0.6075949367088608,1.012294714170331,1.0291457286432162,1.1546031051825938,0.9518248175182482,,,0.8571428571428571,0.8892995749399369,0.8726023475522473,0.8708272859216255,1.680672268907563,1.9354838709677415,1.017283066177129,0.9026616947409026,0.6751054852320675,1.1197846567967698,1.2583428074633851,0.9488547223093821,1.0753186558516803,1.0047972088966417,Good Team
410,410,1.0,0.9914163090128756,0.6153846153846154,1.4009819967266777,0.9287272215577288,0.9978308026030368,0.9730794484569928,1.0379523389232128,0.7190503109101187,1.3606299212598427,1.0143884892086332,1.0846023688663282,0.7481734047735021,,,,1.2833321606979524,1.3356910190786415,1.3625806451612903,0.9917355371900828,0.33426183844011137,0.7058823529411765,0.9796506392940753,1.1464591746281887,1.9653543307086616,1.0054841319787828,0.9691817215727948,1.1211498973305956,1.2795125666412792,0.9925990422289941,Bad Team
411,411,1.0,0.9978540772532188,1.3224222585924714,0.6546644844517185,1.1296700204038554,0.9907316111220666,1.0305975049244909,1.0697263901147398,1.0310910118711136,0.5291338582677166,1.1374100719424465,0.8054145516074449,0.6897223575255723,0.9149560117302052,,,0.8426088791951031,0.8286644951140066,0.8223655913978495,0.9450656295576082,1.2701949860724229,1.512605042016807,1.0063028993336935,0.9171673397025508,0.6803149606299214,0.9623303065719682,1.078002125398512,0.9281314168377824,0.868240670220868,1.0030474531998257,Playoff Team
412,412,1.0,0.984978540772532,0.9165302782324058,1.0736497545008183,1.0925209315415465,0.9929008085190296,1.0621142481943533,1.0856134157105033,1.0175240248728097,1.3606299212598427,1.020863309352518,1.1065989847715736,1.4554310764734537,,,,1.1364244001970027,1.132433690088413,1.1595698924731184,0.9100631988332524,0.6685236768802227,1.6134453781512603,0.9760489825319648,1.0235398404412488,1.020472440944882,1.1565225209026344,0.7940488841657811,1.1704312114989732,0.9413556740289412,0.9925990422289941,Bad Team
413,413,1.0,0.9914163090128756,1.0474631751227497,0.9427168576104746,0.905086892281714,1.0096627884046538,0.999080761654629,0.8737864077669903,1.0175240248728097,0.5291338582677166,0.6755395683453238,0.8392554991539763,0.7657087189478811,0.9853372434017597,,,0.9456131710405966,0.918008375988832,0.9152688172043012,1.01507049100632,1.0696378830083564,0.8067226890756303,1.0005402485143169,0.9865064512951836,1.0960629921259843,1.020587970871168,0.8484590860786397,0.9774127310061602,0.8773800456968772,1.0030474531998257,Good Team
414,414,1.0,1.0107296137339057,1.086743044189853,0.9034369885433716,0.9827622599029058,0.9998028002366396,0.9604727511490478,1.2233009708737863,0.7733182589033353,0.6425196850393702,1.1848920863309351,1.0490693739424704,0.7072576716999512,0.7663734115347018,,,0.9202842468162948,0.8956724057701257,0.8843010752688172,1.1084103062712691,1.1364902506963783,1.3109243697478992,1.0120655501530704,0.9904461735447649,0.8692913385826774,0.7897150049447093,1.0712008501594048,0.8747433264887063,1.0510281797410508,1.0030474531998257,Good Team
415,415,1.0,0.984978540772532,0.9689034369885434,1.0212765957446808,0.9692535003166116,0.9988168014198384,0.9935653315824032,1.022065313327449,0.9225551158846806,1.5118110236220474,0.906474820143885,0.9932318104906938,1.0754992693619094,,,,1.0705691972138185,1.141368078175896,1.163010752688172,0.9217306757413709,0.9359331476323118,1.1092436974789917,0.9796506392940753,1.001477395843593,1.3228346456692917,1.193203272498427,1.0099893730074392,0.9527720739219712,1.0236100533130237,1.0030474531998257,Average Team
416,416,1.0,0.9978540772532188,1.2176759410801965,0.7986906710310966,1.2107225779216209,0.9690396371524356,0.9998686802363757,0.8631950573698147,1.383832673827021,0.9448818897637796,1.2582733812949642,0.9729272419627748,1.3619094008767656,1.43108504398827,,,0.8594948286779708,0.8442996742671012,0.8361290322580646,1.0617403986387943,1.0696378830083564,0.907563025210084,1.009184224743382,0.9786270067960208,0.5291338582677166,0.7551919446192575,1.079702444208289,0.9117043121149896,0.868240670220868,1.0030474531998257,Playoff Team
417,417,1.0,0.9978540772532188,1.1260229132569561,0.8641571194762684,1.0807007669035391,1.0122263853283375,1.0400525279054498,0.9796999117387468,1.0446579988694178,1.8897637795275597,0.9582733812949642,0.9983079526226736,0.9410618606916706,,,,0.9084640821782874,0.9157747789669616,0.9083870967741936,1.1317452600875062,1.4038997214484676,1.0084033613445378,1.0063028993336935,0.970747562296858,1.2472440944881893,0.8673918906769758,0.979383634431456,0.9322381930184804,0.932216298552932,1.0030474531998257,Good Team
418,418,1.0,1.004291845493562,0.9558101472995091,1.0474631751227497,0.9624991205234644,1.0084795898244925,0.9817465528562048,1.1226831421006178,0.8954211418880724,2.003149606299213,0.848201438848921,1.0812182741116751,0.9702873843156355,0.9696969696969696,,,1.0469288679378033,1.078827361563518,1.0701075268817204,0.828390860476422,1.203342618384401,0.8067226890756303,1.0077435620385378,1.002265340293509,1.0582677165354333,1.0356918097635532,1.1171094580233794,1.1006160164271048,0.8591012947448591,0.9925990422289941,Average Team
419,419,1.0,1.0300429184549356,0.9296235679214404,1.086743044189853,0.8713149933159783,1.0315519621376454,1.0424162836506894,1.027360988526037,1.1396269078575467,0.5669291338582678,0.7769784172661872,0.8663282571912013,0.9118363370677056,1.1104594330400779,,,0.987828044747766,1.0095858538855282,0.9772043010752688,0.9333981526494896,1.2701949860724229,1.2100840336134455,1.0315144966684675,1.0274795626908304,1.0582677165354333,1.0723725613593458,0.9725823591923486,0.919917864476386,1.3526275704493524,1.0030474531998257,Bad Team
420,420,1.0,0.9914163090128756,0.7463175122749591,1.2438625204582652,0.9101526771265742,0.9927036087556697,0.9533814839133288,0.8949691085613417,1.071791972866026,0.7559055118110237,1.0575539568345325,1.1522842639593909,0.8066244520214321,0.9149560117302052,,,1.1313586153521424,1.0654257794322943,1.076989247311828,0.7233835683033545,0.735376044568245,1.0084033613445378,0.9882946155231408,1.0140845070422535,0.6803149606299214,1.1176840780365012,1.0371944739638683,1.1170431211498972,0.7494287890327493,0.9925990422289941,Bad Team
421,421,1.0,1.004291845493562,1.3093289689034369,0.707037643207856,1.3137268697671145,1.0112403865115362,1.0810242941562704,1.0962047661076788,1.275296777840588,0.8692913385826774,1.4697841726618708,0.8917089678510999,1.4086702386751095,1.141739980449658,,,1.008091184127207,1.0028850628199164,0.9840860215053764,1.003403014098201,0.6685236768802227,1.9159663865546217,1.0178282009724473,0.9920220624445976,0.5291338582677166,1.061584105007642,0.9351753453772582,1.0595482546201231,0.9779131759329778,1.0030474531998257,Playoff Team
422,422,1.0,0.984978540772532,1.060556464811784,0.9427168576104746,0.9236614367128684,0.973575231709722,0.9502298095863428,1.059135039717564,0.8954211418880724,1.0582677165354333,0.7942446043165469,0.8510998307952623,0.8416950803701899,,,,0.9304158165060156,0.9515123313168916,0.9703225806451612,1.1084103062712691,1.0696378830083564,1.1092436974789917,0.9789303079416533,0.9534127843987,1.0960629921259843,0.8414995954328871,0.8943676939426143,1.0102669404517457,0.8773800456968772,1.0030474531998257,Good Team
423,423,1.0,0.9978540772532188,1.0474631751227497,0.9427168576104746,0.987828044747766,1.0051271938473674,1.0108995403808272,1.1120917917034423,1.0853589598643305,0.6425196850393702,0.9453237410071944,0.9306260575296108,1.0754992693619094,,,,0.9489903609371702,0.9068403908794791,0.8946236559139785,1.1667476908118621,1.0696378830083564,0.7058823529411765,1.0127858815054924,1.0306313404904954,0.5669291338582678,0.9774341454643533,0.98788522848034,0.9815195071868584,1.1332825590251332,1.0030474531998257,Good Team
424,424,1.0,0.9978540772532188,0.9034369885433716,1.086743044189853,0.9827622599029058,1.0289883652139618,1.0337491792514772,1.032656663724625,0.9225551158846806,0.9070866141732286,0.6798561151079138,0.9255499153976312,0.9059912323429128,1.0713587487781036,,,1.0604376275240976,1.0698929734760356,1.0701075268817204,0.9100631988332524,1.0027855153203342,0.907563025210084,0.997658923104628,1.0637250073869793,1.5118110236220474,0.7012496628607391,1.0831030818278429,1.0513347022587272,1.0875856816450873,1.0030474531998257,Bad Team
425,425,1.0,0.9914163090128756,0.9034369885433716,1.086743044189853,0.9861394497994792,0.9824492210609348,0.9155613919894944,0.8843777581641659,0.6783493499152063,1.171653543307087,1.2302158273381296,1.1319796954314718,1.1573307355090112,1.040078201368524,,,0.9928938295926264,1.0497906002792,1.0529032258064517,1.1784151677199806,0.8022284122562673,0.2016806722689076,0.9954979290473618,1.002265340293509,1.5496062992125987,1.1155263867661604,0.9504782146652496,0.8829568788501027,1.0784463061690783,1.0030474531998257,Bad Team
426,426,1.0,0.9914163090128756,0.5630114566284781,1.4271685761047463,0.9202842468162948,1.0019719976336028,0.9486539724228495,0.9691085613415712,0.9768230638778972,0.6047244094488189,0.9410071942446044,1.0727580372250425,0.7423283000487092,0.6959921798631477,,,1.4994723140786603,1.43620288506282,1.4761290322580645,0.9100631988332524,0.4011142061281336,0.2016806722689076,0.97100666306501,1.0700285629863096,0.8314960629921261,1.7844106805717883,0.999787460148778,1.3880903490759753,1.0784463061690783,0.9821506312581624,Bad Team
427,427,1.0,0.984978540772532,1.1783960720130933,0.8117839607201309,0.9945824245409132,0.9694340366791558,0.9581089954038082,1.0697263901147398,0.529112492933861,2.1921259842519687,0.9928057553956836,1.0152284263959392,0.7072576716999512,0.8836754643206256,,,0.7818194610567789,0.7393206142391812,0.7466666666666666,1.1434127369956248,1.3370473537604457,0.8067226890756303,0.9897352782279848,0.9148035063528022,0.9826771653543308,0.7379304144565316,1.1086078639744952,0.8870636550308009,0.9047981721249048,1.0030474531998257,Playoff Team
428,428,1.0,1.004291845493562,0.9558101472995091,1.060556464811784,0.9405473861957362,1.008282390061132,0.99198949441891,1.0432480141218006,1.2345958168456757,0.9070866141732286,0.90431654676259,1.1099830795262269,1.063809059912323,0.8680351906158358,,,0.8780693731091254,0.8912052117263846,0.8946236559139785,1.0617403986387943,1.203342618384401,1.1092436974789917,0.9940572663425176,0.9683837289471092,0.7937007874015749,0.8285534478108425,0.9249734325185972,0.8788501026694046,0.9139375476009136,1.0030474531998257,Average Team
429,429,1.0,1.004291845493562,1.1260229132569561,0.8772504091653028,0.9996482093857736,0.9938868073358312,1.0384766907419567,0.9532215357458076,1.0853589598643305,0.7559055118110237,0.966906474820144,0.949238578680203,1.3093034583536287,,,,0.8848237529022726,0.955979525360633,0.96,1.0267379679144386,1.0696378830083564,1.2100840336134455,0.9954979290473618,1.0030532847434257,1.398425196850394,0.9515418502202644,0.8790648246546228,0.7145790554414785,0.8956587966488955,1.0134958641706568,Good Team
430,430,1.0,1.0236051502145922,0.8248772504091653,1.1914893617021276,0.8797579680574121,1.0080851902977717,0.9888378200919238,0.8790820829655782,0.8818541548897683,0.7181102362204725,1.0187050359712229,1.2944162436548223,1.1807111544081828,1.2512218963831867,,,1.14824456483501,1.0587249883666825,1.0460215053763442,0.8867282450170151,0.4011142061281336,0.7058823529411765,1.0106248874482262,0.9896582290948488,0.7937007874015749,1.3205070574485305,0.9623804463336876,1.379876796714579,1.316070068545316,0.9821506312581624,Bad Team
431,431,1.0,1.0236051502145922,1.1391162029459905,0.8772504091653028,1.0705691972138185,1.014592782488661,1.0589625738673671,1.0538393645189763,1.0989259468626342,0.8692913385826774,1.2431654676258994,0.8494077834179357,1.1397954213346322,,,,0.8898895377471329,0.967147510469986,0.9393548387096774,1.0967428293631505,1.6044568245125346,0.907563025210084,1.0271925085539348,0.998325618043928,0.8314960629921261,0.8544457430549314,1.1868225292242296,0.8501026694045175,1.0144706778370145,1.0030474531998257,Playoff Team
432,432,1.0,1.0107296137339057,0.9427168576104746,1.060556464811784,0.9962710194892,1.00690199171761,1.021930400525279,0.8420123565754635,1.2481628038439798,0.7559055118110237,0.9863309352517988,1.11336717428088,0.9469069654164636,1.126099706744868,,,1.0148455639203546,1.005118659841787,0.9944086021505376,0.9217306757413709,0.8690807799442896,0.907563025210084,1.0084638933909598,1.0400866738894907,1.1338582677165356,0.8673918906769758,0.9147715196599362,0.9650924024640656,0.996191926884996,1.0030474531998257,Bad Team
433,433,1.0,0.9978540772532188,1.1129296235679214,0.8903436988543372,0.9608105255751777,0.991717609938868,0.9652002626395272,0.8049426301853487,1.071791972866026,0.4535433070866143,0.9884892086330936,0.9153976311336718,1.0871894788114953,0.8289345063538612,,,0.8291001196088088,0.7996277338296883,0.7948387096774193,1.01507049100632,1.4038997214484676,1.3109243697478992,1.003421573924005,0.9148035063528022,0.4535433070866143,0.9817495280050348,1.2157279489904358,0.944558521560575,0.9230769230769228,1.0030474531998257,Good Team
434,434,1.0,1.0008019246190858,1.1866340668296658,0.8215158924205379,0.9899876251546856,0.9799943852454014,0.9827951688439732,1.0524207011686144,0.7852760736196319,0.5848563968668408,1.0490320757383071,0.8087248322147651,0.7497275699237196,,,,0.8639892001349984,0.9156981021038694,0.9107183842093184,0.9254185692541856,1.5737704918032789,1.4065934065934067,1.0024439013552544,0.9618433361232829,0.4177545691906005,1.0451467268623025,0.9809973753280841,0.7772763472259092,0.9300322927879441,1.0123939986953685,Playoff Team
435,435,1.0,1.0008019246190858,1.225753871230644,0.7823960880195602,1.0529868376645293,1.0221782806644941,1.0774463889573576,1.0417362270450752,1.12182296231376,1.1697127937336815,0.8025999717394376,0.9228187919463088,1.0868143843080276,,,,0.847789402632467,0.7909371781668383,0.778517328436998,1.1689497716894977,1.4426229508196722,0.7912087912087912,1.0145301044212398,0.9460883265225741,1.0026109660574412,0.8397291196388262,1.06498687664042,0.9514202282983808,0.77502691065662,1.0019569471624266,Playoff Team
436,436,1.0,1.013632718524459,1.160554197229014,0.8215158924205379,0.9755878051524356,0.9911262465365508,0.9315257579492237,0.8868113522537563,1.0236634531113058,0.9190600522193212,0.9879892609862936,1.0838926174496644,0.8194696694515075,,,,0.8153898076274047,0.8097690157422393,0.8042230892816158,1.1811263318112633,1.5081967213114753,0.967032967032967,1.005998666962897,0.9500270789227512,1.0026109660574412,0.7336343115124153,1.0817847769028872,0.9004512874966817,1.0678148546824542,1.0019569471624266,Playoff Team
437,437,1.0,0.9943865276663992,1.160554197229014,0.8475957620211899,1.0817864776690291,0.9922980214093036,1.007246734039931,1.0363939899833057,1.4022787028922001,0.7101827676240209,1.0105977108944468,0.9916107382550337,1.144932800581184,,,,0.8945888176397795,0.8709724878622922,0.8666513656185448,0.8888888888888888,1.3114754098360657,1.3186813186813189,1.0038658075983116,0.9366353207621486,0.5848563968668408,0.9142212189616252,1.0817847769028872,0.8707194053623574,1.1539289558665229,1.0019569471624266,Playoff Team
438,438,1.0,1.0008019246190858,0.8736756316218419,1.121434392828036,0.935988300146248,1.0114370109975954,0.9756963273354696,1.0363939899833057,0.7852760736196319,1.9216710182767625,0.9020771513353116,1.1107382550335572,0.7729749364329822,,,,0.9737878276521544,0.9816095336177726,0.9731466605462474,0.8767123287671232,1.1147540983606556,1.1428571428571428,1.0067096200844257,0.9965043572448428,1.3368146214099217,0.8239277652370203,1.034750656167979,1.176533050172551,0.8955866523143164,0.9915198956294846,Bad Team
439,439,1.0,0.9943865276663992,0.7823960880195602,1.212713936430318,0.9089886376420296,1.0260841969070025,1.0537835839290115,0.9989983305509182,1.2340052585451358,0.5848563968668408,0.8184258866751448,0.9614093959731544,0.912459135488558,,,,1.110586117673529,1.1416801530086802,1.138397980261648,1.0471841704718416,0.459016393442623,0.5274725274725275,1.0010219951121972,1.0681896509280686,1.4621409921671018,1.0406320541760723,0.9558005249343832,0.9684098752322804,1.0850376749192678,1.0019569471624266,Bad Team
440,440,1.0,1.0072173215717724,1.0040749796251018,1.0040749796251018,1.1339858251771853,0.9889779926031712,0.996992851860981,1.2447412353923206,0.925503943908852,0.6684073107049608,1.1801610852055957,1.0151006711409396,0.9298946603705048,,,,1.0835864551693104,1.0687067824040015,1.064952949277025,0.791476407914764,0.5901639344262295,1.4065934065934067,1.0024439013552544,1.0894589138890256,0.6684073107049608,1.0541760722347628,0.9020472440944882,0.98539952216618,1.1194833153928956,1.0019569471624266,Average Team
441,441,1.0,0.9943865276663992,1.1344743276283618,0.8736756316218419,1.2059849251884351,1.0141711523673511,1.0813901897954152,1.0791318864774624,1.346187554776512,0.7101827676240209,1.232160519994348,0.8875838926174496,1.104249909189975,,,,1.0709866126673415,1.094600559070178,1.0906587101216434,0.9863013698630136,0.5245901639344263,1.1428571428571428,1.0024439013552544,0.9878391019644528,0.5013054830287206,1.3047404063205417,0.8919685039370079,0.8962038757632068,0.9472551130247578,1.0019569471624266,Good Team
442,442,1.0,0.9943865276663992,1.121434392828036,0.8606356968215159,1.074586567667904,1.0061640240702088,1.0293320187330541,1.0043405676126878,1.0376862401402278,1.7545691906005223,0.8048608167302529,0.9362416107382552,1.1972393752270252,,,,0.9071886601417484,0.951007797557746,0.9547854028000918,1.0715372907153728,1.4426229508196722,1.0549450549450552,0.9932015107753832,0.9980798582049136,1.7127937336814618,0.6997742663656885,1.0717060367454068,0.9216883461640564,0.9300322927879441,1.0019569471624266,Good Team
443,443,1.0,1.0008019246190858,1.0431947840260798,0.964955175224124,1.0385870176622791,1.0151476314279786,1.007246734039931,1.0363939899833057,0.8273444347063978,1.4621409921671018,1.1665960152607038,1.0604026845637584,1.0403196512895023,,,,1.0097873776577793,1.0357510666470502,1.017213679137021,1.0228310502283104,0.7868852459016393,1.4945054945054943,1.0152410575427682,0.9839003495642756,1.545691906005222,1.074492099322799,1.034750656167979,0.930183169631006,1.0247578040904195,1.0019569471624266,Good Team
444,444,1.0,0.9879711307137128,0.469437652811736,1.5256723716381415,0.8045899426257171,0.978432018748398,0.9559773231451812,0.9028380634390653,0.91148115687993,0.793733681462141,0.9179030662710188,1.0587248322147649,0.8775880857246641,,,,1.3967825402182472,1.3770781227011917,1.4395226072985998,1.1445966514459665,0.7213114754098361,0.2637362637362637,0.9548100422128416,1.0327408793264734,1.0861618798955617,1.6139954853273135,0.9658792650918636,1.3251924608441732,1.0850376749192678,0.9915198956294846,Bad Team
445,445,1.0,0.9879711307137128,1.1866340668296658,0.8084759576202118,1.0457869276634042,0.9735496234452622,0.9812176485087504,1.1913188647746245,0.7432077125328659,1.7545691906005223,0.9020771513353116,0.9580536912751678,0.8659644024700327,,,,0.8801889976375296,0.8521406502868912,0.8666513656185448,1.1811263318112633,1.639344262295082,0.7912087912087912,0.982537213952455,0.9752350942838856,1.1697127937336815,0.6659142212189616,1.009553805774278,0.9938943456331298,1.0247578040904195,1.0019569471624266,Playoff Team
446,446,1.0,1.0072173215717724,0.8475957620211899,1.160554197229014,0.8711891101361233,1.0118276026218462,0.9827951688439732,0.7853088480801336,1.2760736196319018,0.8355091383812009,0.841034336583298,1.0369127516778522,1.0054486015256083,,,,1.0547868151648103,1.023981168162425,1.0135414275877896,1.0715372907153728,0.7213114754098361,0.6153846153846154,1.0088424794490114,1.005957363005268,1.0026109660574412,1.0,1.0011548556430443,1.1043270507034777,0.8353067814854682,0.9915198956294846,Bad Team
447,447,1.0,1.013632718524459,1.030154849225754,0.9779951100244498,1.0583867701653729,1.0075310947550868,0.995415331525758,0.9669449081803004,0.7011393514461001,0.5848563968668408,1.417549809241204,1.0738255033557047,1.3599709407918634,,,,0.9809877376532792,0.9745475945269972,0.9474408997016296,0.9010654490106544,0.5901639344262295,1.1428571428571428,1.0259053543656964,1.0177736202058,0.6266318537859008,1.0790067720090293,0.8482939632545932,1.0533581099017786,1.0333692142088269,1.0019569471624266,Average Team
448,448,1.0,0.9815557337610264,0.7823960880195602,1.212713936430318,0.8567892901338733,0.9823379349909064,0.964653684988908,0.8280467445742905,1.0376862401402278,1.0443864229765014,0.7573830719231313,1.092281879194631,1.0577551761714494,,,,1.132185847676904,1.113432396645579,1.1530869864585724,0.7062404870624048,0.8524590163934426,1.3186813186813189,0.9633414796711842,1.0484958889271825,1.2950391644908616,1.0045146726862302,0.8886089238845144,1.1595434032386511,1.0678148546824542,0.9915198956294846,Bad Team
449,449,1.0,1.0200481154771452,0.991035044824776,1.0040749796251018,0.964787940150748,0.9987427832094424,0.9764850875030809,0.9081803005008348,0.8413672217353199,0.5013054830287206,1.2095520700861948,1.001677852348993,1.0751907010533963,,,,0.9773877826527168,0.9980873914962484,0.9804911636447096,1.035007610350076,0.7213114754098361,0.6153846153846154,1.016662963785825,1.0012308601250557,0.5848563968668408,1.1060948081264108,1.1859317585301836,0.98539952216618,1.0247578040904195,1.0019569471624266,Average Team
450,450,1.0,1.0072173215717724,1.1755102040816328,0.809795918367347,0.9924005364327224,0.9843153982085188,0.9753322544259724,1.0890340323135097,0.8998242530755711,0.6686567164179105,1.0790159189580315,0.871889400921659,0.6962287608785744,,,,0.8118015198927134,0.8279152997315836,0.8193668528864059,1.3314037626628077,0.9266409266409268,0.6871165644171779,1.0106236387073833,0.9410839762173848,0.573134328358209,0.9593495934959351,0.9424835088531421,0.7824692677712454,0.9586776859504132,1.011074918566775,Playoff Team
451,451,1.0,1.0008019246190858,0.9142857142857144,1.0579591836734694,0.913723737147966,1.0238986045944791,1.0192732087685743,0.8745273289790306,1.0966608084358525,1.1940298507462686,0.7733719247467439,0.9714285714285714,0.8619975134687111,,,,0.9995529727313366,1.0474202206978824,1.0353817504655491,1.14616497829233,0.4942084942084942,0.8834355828220859,1.0106236387073833,1.0126283720701683,1.5283582089552241,0.940766550522648,1.0776530494155772,1.0475681453768038,0.8429752066115702,1.0006514657980452,Bad Team
452,452,1.0,1.0072173215717724,0.940408163265306,1.0579591836734694,0.9584264640143048,1.0141490463713363,1.004364670688049,0.9295290477827431,1.054481546572935,1.0507462686567164,0.988712011577424,1.082027649769585,1.0277662660588478,,,,0.9870362092087618,1.0450342976439009,1.031657355679702,1.215629522431259,1.359073359073359,0.294478527607362,1.012757256523092,1.0291386172669648,0.9074626865671642,0.8617886178861789,1.0980210623770397,0.957776590058792,1.008264462809917,1.0006514657980452,Bad Team
453,453,1.0,1.0008019246190858,1.3061224489795915,0.7053061224489796,1.1729995529727313,0.9860703186886844,1.0051493305870236,0.8360261258164318,1.1388400702987698,0.8597014925373134,1.208683068017366,0.8829493087557604,1.4521342726895983,,,,0.8296826106392491,0.8159856844616761,0.8044692737430168,0.9030390738060782,1.359073359073359,2.0613496932515343,1.012757256523092,0.9717458601542922,0.4776119402985074,0.9593495934959351,0.9572966091887511,0.8551576696953501,0.9669421487603306,1.0006514657980452,Playoff Team
454,454,1.0,1.0072173215717724,0.9665306122448979,1.0448979591836736,0.9870362092087618,1.0012796295167876,0.9643470158403216,1.0670333447920248,0.9420035149384886,0.8119402985074626,0.9609261939218524,1.104147465437788,0.8421052631578947,,,,1.013857845328565,0.9758425290784372,0.9757914338919924,0.9146164978292329,0.9884169884169884,0.8834355828220859,0.9985331377517004,1.0244214043535944,1.6238805970149253,0.8687572590011614,1.2109709524360606,1.1416354890432925,1.0,0.9902280130293156,Average Team
